turbine_id,latitude,longitude,overall_score,priority,remaining_fit_years,repowering_window,postcode,turbine_details
366078,57.112248168877045,-2.134704475804892,0.614,HIGH,8.0766598220397,OPTIMAL,AB55,"{'age_years': 11.92060232717317, 'capacity_mw': 0.006, 'location': 'Moray - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
366236,58.98894293470641,-3.0019629490047848,0.614,HIGH,8.07939767282683,OPTIMAL,KW17,"{'age_years': 11.917864476386036, 'capacity_mw': 0.005, 'location': 'Orkney Islands - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
367303,58.969942960070355,-2.913934069347466,0.614,HIGH,8.309377138945928,OPTIMAL,KW17,"{'age_years': 11.68788501026694, 'capacity_mw': 0.0036, 'location': 'Orkney Islands - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
367307,57.52580272194517,-4.189436083725073,0.614,HIGH,8.28747433264887,OPTIMAL,IV47,"{'age_years': 11.709787816563997, 'capacity_mw': 0.006, 'location': 'Highland - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
367531,57.48020683686397,-4.180629969898131,0.614,HIGH,7.950718685831622,OPTIMAL,IV49,"{'age_years': 12.046543463381246, 'capacity_mw': 0.015, 'location': 'Highland - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
368581,50.40183108118255,-4.0941142732961335,0.614,HIGH,6.992470910335387,OPTIMAL,PL15,"{'age_years': 13.00479123887748, 'capacity_mw': 0.005, 'location': 'Cornwall - South West - England', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
368602,58.98263611658512,-2.94966228439994,0.614,HIGH,6.959616700889802,OPTIMAL,KW17,"{'age_years': 13.037645448323067, 'capacity_mw': 0.02, 'location': 'Orkney Islands - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
368652,57.137348675854376,-2.072579120512962,0.614,HIGH,6.959616700889802,OPTIMAL,AB55,"{'age_years': 13.037645448323067, 'capacity_mw': 0.011, 'location': 'Moray - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
368699,55.96143654381216,-3.215810331293564,0.614,HIGH,7.006160164271047,OPTIMAL,EH41,"{'age_years': 12.991101984941821, 'capacity_mw': 0.0121, 'location': 'East Lothian - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
368779,58.976407443147615,-2.9956683960699975,0.614,HIGH,7.006160164271047,OPTIMAL,KW14,"{'age_years': 12.991101984941821, 'capacity_mw': 0.02, 'location': 'Highland - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
368780,57.171604370137985,-2.0833935828250585,0.614,HIGH,7.003422313483915,OPTIMAL,AB41,"{'age_years': 12.993839835728952, 'capacity_mw': 0.045, 'location': 'Aberdeenshire - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
368842,58.97801739811651,-2.9804095128903003,0.614,HIGH,7.02258726899384,OPTIMAL,KW1 ,"{'age_years': 12.974674880219029, 'capacity_mw': 0.012, 'location': 'Highland - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
368899,58.99201481102534,-2.959927326587244,0.614,HIGH,7.039014373716633,OPTIMAL,KW17,"{'age_years': 12.958247775496236, 'capacity_mw': 0.005, 'location': 'Orkney Islands - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
368939,58.93268455441204,-2.935830566280376,0.614,HIGH,7.0335386721423685,OPTIMAL,KW17,"{'age_years': 12.9637234770705, 'capacity_mw': 0.04, 'location': 'Orkney Islands - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
368999,58.947698842142216,-2.981392218064363,0.614,HIGH,7.044490075290897,OPTIMAL,KW17,"{'age_years': 12.952772073921972, 'capacity_mw': 0.005, 'location': 'Orkney Islands - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
369000,59.012056396971154,-3.0090126806084494,0.614,HIGH,7.060917180013689,OPTIMAL,KW17,"{'age_years': 12.936344969199178, 'capacity_mw': 0.005, 'location': 'Orkney Islands - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
369001,58.94821056181345,-3.0020075104160027,0.614,HIGH,7.041752224503765,OPTIMAL,KW17,"{'age_years': 12.955509924709103, 'capacity_mw': 0.005, 'location': 'Orkney Islands - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
369133,53.68676757466237,-1.8133329819826334,0.614,HIGH,6.997946611909651,OPTIMAL,HD9 ,"{'age_years': 12.999315537303216, 'capacity_mw': 0.01, 'location': 'Kirklees - Yorkshire and The Humber - England', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
369161,57.14104057257129,-2.10622662034555,0.614,HIGH,7.025325119780972,OPTIMAL,AB43,"{'age_years': 12.971937029431896, 'capacity_mw': 0.02, 'location': 'Aberdeenshire - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
369353,59.02236404255608,-2.946961439641405,0.614,HIGH,8.112251882272416,OPTIMAL,KW17,"{'age_years': 11.885010266940451, 'capacity_mw': 0.005, 'location': 'Orkney Islands - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
369787,50.41355606874873,-4.187766369635238,0.614,HIGH,8.14236824093087,OPTIMAL,PL27,"{'age_years': 11.854893908282, 'capacity_mw': 0.01, 'location': 'Cornwall - South West - England', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
369901,54.96762672443976,-1.6444405516554341,0.614,HIGH,7.049965776865161,OPTIMAL,NE47,"{'age_years': 12.947296372347708, 'capacity_mw': 0.0121, 'location': 'Northumberland - North East - England', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
370011,59.00807081191197,-2.9483063848937374,0.614,HIGH,7.077344284736482,OPTIMAL,KW17,"{'age_years': 12.919917864476385, 'capacity_mw': 0.0060999999999999995, 'location': 'Orkney Islands - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
370112,55.57788209477138,-4.648130082540711,0.614,HIGH,7.077344284736482,OPTIMAL,KA26,"{'age_years': 12.919917864476385, 'capacity_mw': 0.01, 'location': 'South Ayrshire - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
370150,56.014989835900224,-5.476412140091763,0.614,HIGH,7.069130732375085,OPTIMAL,PA61,"{'age_years': 12.928131416837783, 'capacity_mw': 0.005, 'location': 'Argyll and Bute - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
370205,57.796109227038414,-7.019290668982634,0.614,HIGH,7.885010266940451,OPTIMAL,HS2 ,"{'age_years': 12.112251882272416, 'capacity_mw': 0.015, 'location': 'Na h-Eileanan Siar - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
370332,55.07903463049244,-3.5677642485423067,0.614,HIGH,6.893908281998631,OPTIMAL,DG2 ,"{'age_years': 13.103353867214237, 'capacity_mw': 0.015, 'location': 'Dumfries and Galloway - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
370780,60.16865758679353,-1.118428027612664,0.614,HIGH,8.161533196440795,OPTIMAL,ZE1 ,"{'age_years': 11.835728952772074, 'capacity_mw': 0.006, 'location': 'Shetland Islands - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
371081,56.025184159313866,-5.484118819198936,0.614,HIGH,8.388774811772759,OPTIMAL,PA66,"{'age_years': 11.60848733744011, 'capacity_mw': 0.006, 'location': 'Argyll and Bute - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
371344,57.84951308182662,-6.957179691890273,0.614,HIGH,7.104722792607803,OPTIMAL,HS8 ,"{'age_years': 12.892539356605065, 'capacity_mw': 0.015, 'location': 'Na h-Eileanan Siar - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
372464,53.294133517038944,-3.8629197037485423,0.614,HIGH,8.216290212183436,OPTIMAL,LL21,"{'age_years': 11.780971937029431, 'capacity_mw': 0.006, 'location': 'Denbighshire - Wales - Wales', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
372709,58.973950272780904,-2.9573231452437985,0.614,HIGH,5.6125941136208075,OPTIMAL,KW16,"{'age_years': 14.38466803559206, 'capacity_mw': 0.006, 'location': 'Orkney Islands - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
372726,53.926081754091314,-0.948864568906726,0.614,HIGH,5.66735112936345,OPTIMAL,YO25,"{'age_years': 14.329911019849419, 'capacity_mw': 0.011, 'location': 'East Riding of Yorkshire - Yorkshire and The Humber - England', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
372799,57.46303437598584,-4.198853490409092,0.614,HIGH,5.645448323066393,OPTIMAL,IV15,"{'age_years': 14.351813826146476, 'capacity_mw': 0.011, 'location': 'Highland - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
372814,56.39872805367796,-3.4499969661265473,0.614,HIGH,5.686516084873374,OPTIMAL,PH7 ,"{'age_years': 14.310746064339494, 'capacity_mw': 0.015, 'location': 'Perth and Kinross - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
373030,53.95488673278865,-0.9652019339297062,0.614,HIGH,5.708418891170431,OPTIMAL,YO25,"{'age_years': 14.288843258042437, 'capacity_mw': 0.0121, 'location': 'East Riding of Yorkshire - Yorkshire and The Humber - England', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
373058,59.006278078764396,-2.9315199135166377,0.614,HIGH,5.587953456536619,OPTIMAL,KW17,"{'age_years': 14.40930869267625, 'capacity_mw': 0.006, 'location': 'Orkney Islands - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
373112,56.117336599228196,-3.962500051429801,0.614,HIGH,5.689253935660506,OPTIMAL,FK8 ,"{'age_years': 14.30800821355236, 'capacity_mw': 0.01, 'location': 'Stirling - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
373143,55.732179344977226,-3.8188657632356984,0.614,HIGH,5.716632443531828,OPTIMAL,ML8 ,"{'age_years': 14.28062970568104, 'capacity_mw': 0.045, 'location': 'South Lanarkshire - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
373227,55.62202976724417,-4.646008152569892,0.614,HIGH,5.700205338809035,OPTIMAL,KA24,"{'age_years': 14.297056810403832, 'capacity_mw': 0.0123, 'location': 'North Ayrshire - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
373592,51.653968708185175,-3.9357525765045676,0.614,HIGH,8.429842573579739,OPTIMAL,SA62,"{'age_years': 11.567419575633128, 'capacity_mw': 0.015, 'location': 'Pembrokeshire - Wales - Wales', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
373699,59.00496547003082,-2.991081684468195,0.614,HIGH,7.1184120465434635,OPTIMAL,KW17,"{'age_years': 12.878850102669405, 'capacity_mw': 0.01, 'location': 'Orkney Islands - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
373755,57.509029702765474,-4.252506870802511,0.614,HIGH,8.449007529089664,OPTIMAL,IV55,"{'age_years': 11.548254620123203, 'capacity_mw': 0.015, 'location': 'Highland - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
373756,53.14394436191649,-2.9203815220958806,0.614,HIGH,8.449007529089664,OPTIMAL,CH7 ,"{'age_years': 11.548254620123203, 'capacity_mw': 0.0014, 'location': 'Denbighshire - Wales - Wales', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
374128,58.973041771016696,-2.927325342969969,0.614,HIGH,5.749486652977413,OPTIMAL,KW17,"{'age_years': 14.247775496235455, 'capacity_mw': 0.005, 'location': 'Orkney Islands - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
374163,52.67576514730229,-2.728928945623564,0.614,HIGH,5.746748802190281,OPTIMAL,SY25,"{'age_years': 14.250513347022586, 'capacity_mw': 0.005, 'location': 'Ceredigion - Wales - Wales', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
374292,57.83106465414262,-6.9817524039224095,0.614,HIGH,7.14031485284052,OPTIMAL,HS2 ,"{'age_years': 12.856947296372347, 'capacity_mw': 0.005, 'location': 'Na h-Eileanan Siar - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
374324,55.082592814520254,-3.6536956540543026,0.614,HIGH,5.7440109514031485,OPTIMAL,DG9 ,"{'age_years': 14.25325119780972, 'capacity_mw': 0.045, 'location': 'Dumfries and Galloway - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
374427,55.11278932395835,-3.560973970693198,0.614,HIGH,8.449007529089664,OPTIMAL,DG9 ,"{'age_years': 11.548254620123203, 'capacity_mw': 0.015, 'location': 'Dumfries and Galloway - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
374442,52.69084483020098,-2.753860066218951,0.614,HIGH,8.44079397672827,OPTIMAL,SY23,"{'age_years': 11.5564681724846, 'capacity_mw': 0.02, 'location': 'Ceredigion - Wales - Wales', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
374527,60.10679455297387,-1.1910362482448664,0.614,HIGH,8.462696783025326,OPTIMAL,ZE2 ,"{'age_years': 11.534565366187543, 'capacity_mw': 0.005, 'location': 'Shetland Islands - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
374732,53.60943131106871,-1.811428074383013,0.614,HIGH,8.030116358658454,OPTIMAL,HD9 ,"{'age_years': 11.967145790554415, 'capacity_mw': 0.01, 'location': 'Barnsley - Yorkshire and The Humber - England', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
374793,55.86021901774515,-4.285797358634931,0.614,HIGH,5.765913757700205,OPTIMAL,G78 ,"{'age_years': 14.231348391512663, 'capacity_mw': 0.045, 'location': 'East Renfrewshire - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
374912,54.52791888815904,-1.2818006597312905,0.614,HIGH,7.8904859685147155,OPTIMAL,TS9 ,"{'age_years': 12.106776180698152, 'capacity_mw': 0.011, 'location': 'Hambleton - Yorkshire and The Humber - England', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
375132,59.0254396540428,-2.9592421995330858,0.614,HIGH,7.15400410677618,OPTIMAL,KW16,"{'age_years': 12.843258042436688, 'capacity_mw': 0.01, 'location': 'Orkney Islands - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
375269,56.21699641454158,-3.1062648687056154,0.614,HIGH,8.462696783025326,OPTIMAL,KY13,"{'age_years': 11.534565366187543, 'capacity_mw': 0.006, 'location': 'Perth and Kinross - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
375376,54.004027443438986,-2.801632121875563,0.614,HIGH,5.683778234086242,OPTIMAL,LA2 ,"{'age_years': 14.313483915126625, 'capacity_mw': 0.0037, 'location': 'Craven - Yorkshire and The Humber - England', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
375486,51.59058965966201,-3.990559725480966,0.614,HIGH,8.451745379876797,OPTIMAL,SA17,"{'age_years': 11.545516769336071, 'capacity_mw': 0.005, 'location': 'Carmarthenshire - Wales - Wales', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
375501,57.101207571459675,-2.0479582428826766,0.614,HIGH,7.145790554414784,OPTIMAL,AB51,"{'age_years': 12.851471594798083, 'capacity_mw': 0.015, 'location': 'Aberdeenshire - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
375699,59.027518385942166,-2.9687384983162106,0.614,HIGH,7.156741957563312,OPTIMAL,KW17,"{'age_years': 12.840520191649555, 'capacity_mw': 0.0060999999999999995, 'location': 'Orkney Islands - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
375996,53.29683741539641,-3.8666694882753987,0.614,HIGH,7.195071868583162,OPTIMAL,LL15,"{'age_years': 12.802190280629706, 'capacity_mw': 0.015, 'location': 'Denbighshire - Wales - Wales', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
376053,59.01318395365198,-2.930794641230479,0.614,HIGH,5.639972621492129,OPTIMAL,KW17,"{'age_years': 14.35728952772074, 'capacity_mw': 0.006, 'location': 'Orkney Islands - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
376230,55.046282629018435,-3.591877069229369,0.614,HIGH,8.02737850787132,OPTIMAL,DG7 ,"{'age_years': 11.969883641341546, 'capacity_mw': 0.005, 'location': 'Dumfries and Galloway - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
376414,51.59614137654304,-3.9277053284570873,0.614,HIGH,5.782340862422998,OPTIMAL,SA39,"{'age_years': 14.21492128678987, 'capacity_mw': 0.011, 'location': 'Carmarthenshire - Wales - Wales', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
376418,53.313203922803176,-3.8428575938375245,0.614,HIGH,5.796030116358659,OPTIMAL,LL65,"{'age_years': 14.20123203285421, 'capacity_mw': 0.011, 'location': 'Isle of Anglesey - Wales - Wales', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
377369,58.98829858119279,-2.9736294513325117,0.614,HIGH,7.603011635865846,OPTIMAL,KW17,"{'age_years': 12.394250513347023, 'capacity_mw': 0.0060999999999999995, 'location': 'Orkney Islands - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
378004,56.44246743311969,-2.9583196930095434,0.614,HIGH,8.046543463381246,OPTIMAL,DD9 ,"{'age_years': 11.950718685831623, 'capacity_mw': 0.02, 'location': 'Angus - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
378022,60.18094639941282,-1.1815732084103296,0.614,HIGH,7.1594798083504445,OPTIMAL,ZE2 ,"{'age_years': 12.837782340862423, 'capacity_mw': 0.011, 'location': 'Shetland Islands - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
378189,53.29701352764015,-3.8584613281265705,0.614,HIGH,7.17864476386037,OPTIMAL,LL44,"{'age_years': 12.818617385352498, 'capacity_mw': 0.0024, 'location': 'Gwynedd - Wales - Wales', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
378849,60.17762722899145,-1.143054179465446,0.614,HIGH,8.254620123203285,OPTIMAL,ZE2 ,"{'age_years': 11.742642026009582, 'capacity_mw': 0.005, 'location': 'Shetland Islands - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
378850,60.10029733394303,-1.1726582727670918,0.614,HIGH,8.254620123203285,OPTIMAL,ZE2 ,"{'age_years': 11.742642026009582, 'capacity_mw': 0.005, 'location': 'Shetland Islands - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
378928,60.134353863700234,-1.111406045399514,0.614,HIGH,8.254620123203285,OPTIMAL,ZE2 ,"{'age_years': 11.742642026009582, 'capacity_mw': 0.005, 'location': 'Shetland Islands - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
379368,58.96573565474235,-2.9237953369655307,0.614,HIGH,8.0766598220397,OPTIMAL,KW17,"{'age_years': 11.92060232717317, 'capacity_mw': 0.006, 'location': 'Orkney Islands - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
379857,50.35145801090093,-4.155372659618151,0.614,HIGH,8.506502395619439,OPTIMAL,PL30,"{'age_years': 11.490759753593428, 'capacity_mw': 0.0014, 'location': 'Cornwall - South West - England', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
379881,57.48582479212363,-4.265655570944566,0.614,HIGH,8.487337440109513,OPTIMAL,IV27,"{'age_years': 11.509924709103354, 'capacity_mw': 0.006, 'location': 'Highland - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
380174,53.29966759529577,-3.83709039534436,0.614,HIGH,7.219712525667351,OPTIMAL,LL11,"{'age_years': 12.777549623545516, 'capacity_mw': 0.005, 'location': 'Flintshire - Wales - Wales', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
380183,59.01907241209901,-3.0080495520765176,0.614,HIGH,7.2060232717316905,OPTIMAL,KW17,"{'age_years': 12.791238877481177, 'capacity_mw': 0.02, 'location': 'Orkney Islands - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
380184,59.01447488370529,-2.9535304830592333,0.614,HIGH,7.186858316221766,OPTIMAL,KW17,"{'age_years': 12.810403832991103, 'capacity_mw': 0.02, 'location': 'Orkney Islands - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
380197,58.94123924635357,-2.9808816609434867,0.614,HIGH,7.222450376454483,OPTIMAL,KW17,"{'age_years': 12.774811772758385, 'capacity_mw': 0.015, 'location': 'Orkney Islands - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
380295,57.45314570474719,-4.2003187507285755,0.614,HIGH,7.255304585900069,OPTIMAL,IV12,"{'age_years': 12.7419575633128, 'capacity_mw': 0.011, 'location': 'Highland - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
380297,57.440560920963314,-4.239935812492952,0.614,HIGH,7.230663928815879,OPTIMAL,IV44,"{'age_years': 12.766598220396988, 'capacity_mw': 0.01, 'location': 'Highland - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
380329,55.60255264867642,-4.7018196185505605,0.614,HIGH,8.271047227926077,OPTIMAL,KA26,"{'age_years': 11.72621492128679, 'capacity_mw': 0.02, 'location': 'South Ayrshire - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
380403,53.99970065067446,-1.022187453885539,0.614,HIGH,7.222450376454483,OPTIMAL,YO14,"{'age_years': 12.774811772758385, 'capacity_mw': 0.011, 'location': 'Scarborough - Yorkshire and The Humber - England', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
380442,58.97963857888191,-3.001505137515266,0.614,HIGH,7.233401779603011,OPTIMAL,KW17,"{'age_years': 12.763860369609857, 'capacity_mw': 0.01, 'location': 'Orkney Islands - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
380507,50.282757617612994,-5.025148686919429,0.614,HIGH,7.241615331964408,OPTIMAL,TR19,"{'age_years': 12.75564681724846, 'capacity_mw': 0.01, 'location': 'Cornwall - South West - England', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
380509,57.116377307360885,-2.076135250057068,0.614,HIGH,7.268993839835729,OPTIMAL,AB45,"{'age_years': 12.728268309377139, 'capacity_mw': 0.01, 'location': 'Aberdeenshire - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
380511,57.18587681692424,-2.0550789127175437,0.614,HIGH,7.241615331964408,OPTIMAL,AB45,"{'age_years': 12.75564681724846, 'capacity_mw': 0.02, 'location': 'Aberdeenshire - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
380670,50.69078765530935,-3.491345918702959,0.614,HIGH,8.098562628336756,OPTIMAL,EX16,"{'age_years': 11.898699520876113, 'capacity_mw': 0.011, 'location': 'North Devon - South West - England', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
380689,54.546960965057835,-3.5270727953009673,0.614,HIGH,7.252566735112937,OPTIMAL,HX6 ,"{'age_years': 12.744695414099931, 'capacity_mw': 0.006, 'location': 'Calderdale - Yorkshire and The Humber - England', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
380720,56.00769353476867,-5.479952582837409,0.614,HIGH,7.241615331964408,OPTIMAL,PA67,"{'age_years': 12.75564681724846, 'capacity_mw': 0.01, 'location': 'Argyll and Bute - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
380725,60.12532119010482,-1.1746735439438891,0.614,HIGH,7.238877481177276,OPTIMAL,ZE2 ,"{'age_years': 12.758384668035593, 'capacity_mw': 0.005, 'location': 'Shetland Islands - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
380749,57.149542480802765,-2.142563455398851,0.614,HIGH,7.252566735112937,OPTIMAL,AB45,"{'age_years': 12.744695414099931, 'capacity_mw': 0.02, 'location': 'Aberdeenshire - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
381027,50.34829202461819,-4.172752135633208,0.614,HIGH,7.258042436687201,OPTIMAL,PL30,"{'age_years': 12.739219712525667, 'capacity_mw': 0.005, 'location': 'Cornwall - South West - England', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
381035,51.47052990490674,-3.208402520974769,0.614,HIGH,7.260780287474333,OPTIMAL,CF32,"{'age_years': 12.736481861738536, 'capacity_mw': 0.006, 'location': 'Bridgend - Wales - Wales', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
381044,59.008126131543996,-2.938175633592523,0.614,HIGH,7.260780287474333,OPTIMAL,KW17,"{'age_years': 12.736481861738536, 'capacity_mw': 0.0121, 'location': 'Orkney Islands - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
381064,60.13267266451015,-1.1800435047890288,0.614,HIGH,7.255304585900069,OPTIMAL,ZE2 ,"{'age_years': 12.7419575633128, 'capacity_mw': 0.0121, 'location': 'Shetland Islands - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
381068,55.032968347836764,-3.6385103684015894,0.614,HIGH,7.252566735112937,OPTIMAL,DG7 ,"{'age_years': 12.744695414099931, 'capacity_mw': 0.02, 'location': 'Dumfries and Galloway - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
381073,58.93521097750595,-2.970775744474946,0.614,HIGH,7.263518138261465,OPTIMAL,KW17,"{'age_years': 12.733744010951403, 'capacity_mw': 0.005, 'location': 'Orkney Islands - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
381074,54.56784443349444,-1.2453383992738176,0.614,HIGH,7.268993839835729,OPTIMAL,TS8 ,"{'age_years': 12.728268309377139, 'capacity_mw': 0.01, 'location': 'Hambleton - Yorkshire and The Humber - England', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
381099,58.94269213418137,-2.9185981381133823,0.614,HIGH,7.263518138261465,OPTIMAL,KW17,"{'age_years': 12.733744010951403, 'capacity_mw': 0.0121, 'location': 'Orkney Islands - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
381100,50.29136905498363,-5.021657998349146,0.614,HIGH,7.260780287474333,OPTIMAL,TR19,"{'age_years': 12.736481861738536, 'capacity_mw': 0.005, 'location': 'Cornwall - South West - England', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
381101,58.98971856677193,-2.9420430168613234,0.614,HIGH,7.268993839835729,OPTIMAL,KW17,"{'age_years': 12.728268309377139, 'capacity_mw': 0.006, 'location': 'Orkney Islands - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
381106,57.14869658430574,-2.1243767378787313,0.614,HIGH,7.263518138261465,OPTIMAL,AB31,"{'age_years': 12.733744010951403, 'capacity_mw': 0.0121, 'location': 'Aberdeenshire - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
381107,59.016561692593164,-2.93682519356103,0.614,HIGH,7.260780287474333,OPTIMAL,KW17,"{'age_years': 12.736481861738536, 'capacity_mw': 0.005, 'location': 'Orkney Islands - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
381162,58.98674278762625,-2.9108625896624325,0.614,HIGH,7.268993839835729,OPTIMAL,KW16,"{'age_years': 12.728268309377139, 'capacity_mw': 0.01, 'location': 'Orkney Islands - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
