turbine_id,latitude,longitude,overall_score,priority,remaining_fit_years,repowering_window,postcode,turbine_details
44184,56.220179756548475,-3.2071781827676977,0.614,HIGH,5.683778234086242,OPTIMAL,KY9 ,"{'age_years': 14.313483915126625, 'capacity_mw': 0.011, 'location': 'Fife - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
44274,57.165443296614036,-2.078692701277724,0.614,HIGH,5.382614647501711,OPTIMAL,AB55,"{'age_years': 14.614647501711156, 'capacity_mw': 0.011, 'location': 'Moray - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
44302,55.05710536495289,-3.527802029708318,0.614,HIGH,5.7412731006160165,OPTIMAL,DG8 ,"{'age_years': 14.255989048596852, 'capacity_mw': 0.015, 'location': 'Dumfries and Galloway - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
44413,57.12434530112967,-2.029795359702703,0.614,HIGH,5.776865160848733,OPTIMAL,AB56,"{'age_years': 14.220396988364135, 'capacity_mw': 0.015, 'location': 'Moray - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
44619,55.771525605418326,-3.7930957906240503,0.614,HIGH,5.689253935660506,OPTIMAL,ML11,"{'age_years': 14.30800821355236, 'capacity_mw': 0.045, 'location': 'South Lanarkshire - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
44760,55.85187908569473,-4.501421914574502,0.614,HIGH,5.793292265571527,OPTIMAL,PA14,"{'age_years': 14.203969883641342, 'capacity_mw': 0.006, 'location': 'Renfrewshire - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
44781,55.117676559460904,-3.5371745139159736,0.614,HIGH,5.823408624229979,OPTIMAL,DG9 ,"{'age_years': 14.173853524982889, 'capacity_mw': 0.0121, 'location': 'Dumfries and Galloway - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
44976,53.96421154973691,-1.087649123515423,0.614,HIGH,5.87542778918549,OPTIMAL,YO25,"{'age_years': 14.121834360027378, 'capacity_mw': 0.01, 'location': 'East Riding of Yorkshire - Yorkshire and The Humber - England', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
45002,55.75536377974081,-3.852584440259217,0.614,HIGH,5.842573579739904,OPTIMAL,ML11,"{'age_years': 14.154688569472963, 'capacity_mw': 0.0363, 'location': 'South Lanarkshire - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
45063,59.17529994992994,-2.5635736975205754,0.614,HIGH,5.6098562628336754,OPTIMAL,KW17,"{'age_years': 14.387405886379192, 'capacity_mw': 0.005, 'location': 'Orkney Islands - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
45373,54.48432273517014,-3.474621003087731,0.614,HIGH,5.891854893908282,OPTIMAL,OL14,"{'age_years': 14.105407255304586, 'capacity_mw': 0.005, 'location': 'Calderdale - Yorkshire and The Humber - England', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
45431,60.39134236529229,-1.230054459182893,0.614,HIGH,5.861738535249829,OPTIMAL,ZE2 ,"{'age_years': 14.13552361396304, 'capacity_mw': 0.006, 'location': 'Shetland Islands - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
45680,57.136458059558045,-2.091091385135488,0.614,HIGH,5.774127310061601,OPTIMAL,AB41,"{'age_years': 14.223134839151266, 'capacity_mw': 0.006, 'location': 'Aberdeenshire - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
45807,57.15504474550337,-2.0653328510100977,0.614,HIGH,5.689253935660506,OPTIMAL,AB51,"{'age_years': 14.30800821355236, 'capacity_mw': 0.006, 'location': 'Aberdeenshire - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
45823,53.28392943440489,-3.8347425072376904,0.614,HIGH,5.804243668720055,OPTIMAL,LL53,"{'age_years': 14.193018480492814, 'capacity_mw': 0.01, 'location': 'Gwynedd - Wales - Wales', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
45987,55.49304315481963,-4.454291303937884,0.614,HIGH,5.812457221081451,OPTIMAL,KA5 ,"{'age_years': 14.184804928131417, 'capacity_mw': 0.0121, 'location': 'East Ayrshire - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
46026,55.84047065743731,-4.505113134047872,0.614,HIGH,5.820670773442847,OPTIMAL,PA77,"{'age_years': 14.17659137577002, 'capacity_mw': 0.01, 'location': 'Argyll and Bute - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
46031,53.766131997257666,-1.5298826503113325,0.614,HIGH,5.815195071868583,OPTIMAL,LS14,"{'age_years': 14.182067077344286, 'capacity_mw': 0.0121, 'location': 'Leeds - Yorkshire and The Humber - England', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
46171,60.450682060243075,-1.2599515251503968,0.614,HIGH,5.823408624229979,OPTIMAL,ZE2 ,"{'age_years': 14.173853524982889, 'capacity_mw': 0.005, 'location': 'Shetland Islands - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
46239,55.96887161274756,-3.1787056530036883,0.614,HIGH,5.927446954141,OPTIMAL,EH46,"{'age_years': 14.069815195071868, 'capacity_mw': 0.015, 'location': 'Scottish Borders - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
46317,57.10882522405585,-2.0549858058408006,0.614,HIGH,5.823408624229979,OPTIMAL,AB32,"{'age_years': 14.173853524982889, 'capacity_mw': 0.02, 'location': 'Aberdeenshire - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
46320,57.11062810900029,-2.1139345183725498,0.614,HIGH,5.817932922655715,OPTIMAL,AB45,"{'age_years': 14.179329226557153, 'capacity_mw': 0.015, 'location': 'Aberdeenshire - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
46553,55.06884132210379,-3.5151108375783644,0.614,HIGH,5.6974674880219025,OPTIMAL,DG8 ,"{'age_years': 14.299794661190965, 'capacity_mw': 0.015, 'location': 'Dumfries and Galloway - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
46817,55.827414005423854,-4.490104992246046,0.614,HIGH,5.820670773442847,OPTIMAL,PA77,"{'age_years': 14.17659137577002, 'capacity_mw': 0.01, 'location': 'Argyll and Bute - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
46920,60.39914955905124,-1.2791327786524833,0.614,HIGH,5.845311430527036,OPTIMAL,ZE2 ,"{'age_years': 14.151950718685832, 'capacity_mw': 0.02, 'location': 'Shetland Islands - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
46948,60.35194390209425,-1.196397590961079,0.614,HIGH,5.853524982888432,OPTIMAL,ZE2 ,"{'age_years': 14.143737166324435, 'capacity_mw': 0.006, 'location': 'Shetland Islands - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
46953,53.95748828054546,-1.0884019847038342,0.614,HIGH,5.856262833675565,OPTIMAL,YO42,"{'age_years': 14.140999315537304, 'capacity_mw': 0.01, 'location': 'East Riding of Yorkshire - Yorkshire and The Humber - England', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
47140,56.463741150392,-3.0233829894279896,0.614,HIGH,5.705681040383299,OPTIMAL,DD4 ,"{'age_years': 14.291581108829568, 'capacity_mw': 0.011, 'location': 'Angus - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
47174,54.50628125254567,-3.4926084113521565,0.614,HIGH,5.711156741957564,OPTIMAL,KW14,"{'age_years': 14.286105407255304, 'capacity_mw': 0.01, 'location': 'Highland - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
47451,50.05548728879729,-5.684102892988128,0.614,HIGH,5.7412731006160165,OPTIMAL,TR19,"{'age_years': 14.255989048596852, 'capacity_mw': 0.006, 'location': 'Cornwall - South West - England', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
47524,55.83573243489587,-4.520991065910576,0.614,HIGH,5.623545516769336,OPTIMAL,PA75,"{'age_years': 14.373716632443532, 'capacity_mw': 0.015, 'location': 'Argyll and Bute - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
47595,58.98212303787139,-2.9401082664895397,0.614,HIGH,5.83709787816564,OPTIMAL,KW15,"{'age_years': 14.160164271047227, 'capacity_mw': 0.006, 'location': 'Orkney Islands - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
47736,55.56470180710643,-4.724393332611929,0.614,HIGH,5.69472963723477,OPTIMAL,KA4 ,"{'age_years': 14.302532511978097, 'capacity_mw': 0.011, 'location': 'East Ayrshire - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
47873,55.94002475535323,-3.2052987382558706,0.614,HIGH,5.686516084873374,OPTIMAL,EH33,"{'age_years': 14.310746064339494, 'capacity_mw': 0.011, 'location': 'East Lothian - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
48053,51.61953925543867,-3.95717816603657,0.614,HIGH,5.900068446269678,OPTIMAL,SA62,"{'age_years': 14.097193702943189, 'capacity_mw': 0.01, 'location': 'Pembrokeshire - Wales - Wales', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
48328,55.85169553803954,-4.518171440611865,0.614,HIGH,5.724845995893224,OPTIMAL,PA28,"{'age_years': 14.272416153319645, 'capacity_mw': 0.02, 'location': 'Argyll and Bute - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
48355,57.19398727254734,-2.1141080867533457,0.614,HIGH,5.7440109514031485,OPTIMAL,AB41,"{'age_years': 14.25325119780972, 'capacity_mw': 0.011, 'location': 'Aberdeenshire - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
48385,57.1669368815592,-2.0518043434256397,0.614,HIGH,5.7412731006160165,OPTIMAL,AB41,"{'age_years': 14.255989048596852, 'capacity_mw': 0.011, 'location': 'Aberdeenshire - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
48634,57.1400845913361,-2.102382879408774,0.614,HIGH,5.8261464750171115,OPTIMAL,AB53,"{'age_years': 14.171115674195756, 'capacity_mw': 0.02, 'location': 'Aberdeenshire - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
48714,51.639845391631475,-3.9741268685216418,0.614,HIGH,5.932922655715264,OPTIMAL,SA62,"{'age_years': 14.064339493497604, 'capacity_mw': 0.01, 'location': 'Pembrokeshire - Wales - Wales', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
48870,53.94181447274701,-1.050965996506776,0.614,HIGH,5.645448323066393,OPTIMAL,YO14,"{'age_years': 14.351813826146476, 'capacity_mw': 0.022, 'location': 'Scarborough - Yorkshire and The Humber - England', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
48914,57.11942967318382,-2.090513072860011,0.614,HIGH,5.774127310061601,OPTIMAL,AB45,"{'age_years': 14.223134839151266, 'capacity_mw': 0.015, 'location': 'Aberdeenshire - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
49010,55.047286897385185,-3.578844236504772,0.614,HIGH,5.650924024640657,OPTIMAL,DG9 ,"{'age_years': 14.346338124572211, 'capacity_mw': 0.045, 'location': 'Dumfries and Galloway - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
49384,50.42435452805138,-4.1180396907237995,0.614,HIGH,5.839835728952772,OPTIMAL,PL35,"{'age_years': 14.157426420260096, 'capacity_mw': 0.022, 'location': 'Cornwall - South West - England', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
49693,55.54362907406959,-2.7067611187248057,0.614,HIGH,5.765913757700205,OPTIMAL,TD11,"{'age_years': 14.231348391512663, 'capacity_mw': 0.0123, 'location': 'Scottish Borders - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
49744,54.49578425445686,-3.3914423133309084,0.614,HIGH,5.73305954825462,OPTIMAL,HS9 ,"{'age_years': 14.264202600958248, 'capacity_mw': 0.006, 'location': 'Na h-Eileanan Siar - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
49783,53.584580633688766,-1.8155983722040734,0.614,HIGH,5.796030116358659,OPTIMAL,HD8 ,"{'age_years': 14.20123203285421, 'capacity_mw': 0.006, 'location': 'Kirklees - Yorkshire and The Humber - England', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
49799,55.04469627520604,-3.4707158553838555,0.614,HIGH,5.779603011635865,OPTIMAL,DG9 ,"{'age_years': 14.217659137577002, 'capacity_mw': 0.015, 'location': 'Dumfries and Galloway - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
49995,54.4891751374035,-3.4876008017039677,0.614,HIGH,5.782340862422998,OPTIMAL,KW12,"{'age_years': 14.21492128678987, 'capacity_mw': 0.011, 'location': 'Highland - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
50081,55.09141844386081,-3.585288664636962,0.614,HIGH,5.779603011635865,OPTIMAL,DG9 ,"{'age_years': 14.217659137577002, 'capacity_mw': 0.015, 'location': 'Dumfries and Galloway - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
50143,55.59842574804949,-4.512325443911259,0.614,HIGH,5.6125941136208075,OPTIMAL,KA13,"{'age_years': 14.38466803559206, 'capacity_mw': 0.02, 'location': 'North Ayrshire - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
50150,55.09318778070975,-3.4266495509287718,0.614,HIGH,5.670088980150582,OPTIMAL,DG9 ,"{'age_years': 14.327173169062286, 'capacity_mw': 0.015, 'location': 'Dumfries and Galloway - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
50187,55.012047172235405,-1.5664420122846228,0.614,HIGH,5.683778234086242,OPTIMAL,NE46,"{'age_years': 14.313483915126625, 'capacity_mw': 0.0123, 'location': 'Northumberland - North East - England', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
50520,55.13377728182264,-3.7142752872726277,0.614,HIGH,5.8507871321013,OPTIMAL,DG8 ,"{'age_years': 14.146475017111568, 'capacity_mw': 0.015, 'location': 'Dumfries and Galloway - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
50557,59.20425547043407,-2.5760389293399784,0.614,HIGH,5.806981519507187,OPTIMAL,KW17,"{'age_years': 14.190280629705681, 'capacity_mw': 0.006, 'location': 'Orkney Islands - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
50673,56.08099922716599,-4.019252064040696,0.614,HIGH,5.798767967145791,OPTIMAL,FK8 ,"{'age_years': 14.198494182067078, 'capacity_mw': 0.015, 'location': 'Stirling - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
50789,59.22247662279182,-2.5476098905877085,0.614,HIGH,5.864476386036961,OPTIMAL,KW17,"{'age_years': 14.132785763175907, 'capacity_mw': 0.005, 'location': 'Orkney Islands - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
50855,59.192636707184235,-2.559885401275791,0.614,HIGH,5.812457221081451,OPTIMAL,KW17,"{'age_years': 14.184804928131417, 'capacity_mw': 0.006, 'location': 'Orkney Islands - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
51096,59.162730348966505,-2.5785708043985216,0.614,HIGH,5.815195071868583,OPTIMAL,KW17,"{'age_years': 14.182067077344286, 'capacity_mw': 0.006, 'location': 'Orkney Islands - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
51099,57.149415134530685,-2.0234457832546036,0.614,HIGH,5.815195071868583,OPTIMAL,AB41,"{'age_years': 14.182067077344286, 'capacity_mw': 0.006, 'location': 'Aberdeenshire - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
51112,54.97874548245599,-1.5826834024708218,0.614,HIGH,5.831622176591376,OPTIMAL,NE19,"{'age_years': 14.165639972621491, 'capacity_mw': 0.005, 'location': 'Northumberland - North East - England', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
51154,55.0678267207664,-3.638203308150538,0.614,HIGH,5.834360027378508,OPTIMAL,DG9 ,"{'age_years': 14.16290212183436, 'capacity_mw': 0.045, 'location': 'Dumfries and Galloway - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
51182,56.31075273601998,-3.4762538231397175,0.614,HIGH,5.834360027378508,OPTIMAL,PH3 ,"{'age_years': 14.16290212183436, 'capacity_mw': 0.02, 'location': 'Perth and Kinross - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
51496,54.42832600716132,-3.4170024183408167,0.614,HIGH,5.801505817932923,OPTIMAL,HS2 ,"{'age_years': 14.195756331279945, 'capacity_mw': 0.02, 'location': 'Na h-Eileanan Siar - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
51497,55.055740359856124,-3.557522681633352,0.614,HIGH,5.853524982888432,OPTIMAL,DG9 ,"{'age_years': 14.143737166324435, 'capacity_mw': 0.02, 'location': 'Dumfries and Galloway - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
51537,55.77222111038106,-3.7946655355371326,0.614,HIGH,5.839835728952772,OPTIMAL,ML11,"{'age_years': 14.157426420260096, 'capacity_mw': 0.0121, 'location': 'South Lanarkshire - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
51568,60.38058050525699,-1.2654654994437184,0.614,HIGH,5.853524982888432,OPTIMAL,ZE2 ,"{'age_years': 14.143737166324435, 'capacity_mw': 0.006, 'location': 'Shetland Islands - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
51574,55.05214055820162,-3.5511995855535825,0.614,HIGH,5.853524982888432,OPTIMAL,DG7 ,"{'age_years': 14.143737166324435, 'capacity_mw': 0.015, 'location': 'Dumfries and Galloway - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
51603,60.29122825642019,-1.2702776935120337,0.614,HIGH,5.856262833675565,OPTIMAL,ZE2 ,"{'age_years': 14.140999315537304, 'capacity_mw': 0.006, 'location': 'Shetland Islands - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
51627,59.19163717977725,-2.5485168066627986,0.614,HIGH,5.839835728952772,OPTIMAL,KW17,"{'age_years': 14.157426420260096, 'capacity_mw': 0.018, 'location': 'Orkney Islands - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
51629,53.27164158377241,-3.8621937994078515,0.614,HIGH,5.853524982888432,OPTIMAL,LL21,"{'age_years': 14.143737166324435, 'capacity_mw': 0.01, 'location': 'Denbighshire - Wales - Wales', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
51704,59.21938144764064,-2.5833076583075734,0.614,HIGH,5.8507871321013,OPTIMAL,KW17,"{'age_years': 14.146475017111568, 'capacity_mw': 0.009, 'location': 'Orkney Islands - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
52476,55.10068262111843,-3.559750498850915,0.614,HIGH,5.880903490759754,OPTIMAL,DG8 ,"{'age_years': 14.116358658453114, 'capacity_mw': 0.015, 'location': 'Dumfries and Galloway - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
52617,60.3577874946785,-1.2139947988453743,0.614,HIGH,5.845311430527036,OPTIMAL,ZE2 ,"{'age_years': 14.151950718685832, 'capacity_mw': 0.011, 'location': 'Shetland Islands - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
52618,60.328566689585976,-1.3543960989880057,0.614,HIGH,5.845311430527036,OPTIMAL,ZE2 ,"{'age_years': 14.151950718685832, 'capacity_mw': 0.011, 'location': 'Shetland Islands - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
52884,59.20104804071504,-2.5856441755537705,0.614,HIGH,5.686516084873374,OPTIMAL,KW17,"{'age_years': 14.310746064339494, 'capacity_mw': 0.006, 'location': 'Orkney Islands - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
52966,55.59442879471114,-2.622749227801748,0.614,HIGH,5.823408624229979,OPTIMAL,TD2 ,"{'age_years': 14.173853524982889, 'capacity_mw': 0.022, 'location': 'Scottish Borders - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
53104,59.22631354884453,-2.5269568497778345,0.614,HIGH,5.8507871321013,OPTIMAL,KW17,"{'age_years': 14.146475017111568, 'capacity_mw': 0.006, 'location': 'Orkney Islands - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
53187,59.19636554716127,-2.529172910190101,0.614,HIGH,5.856262833675565,OPTIMAL,KW17,"{'age_years': 14.140999315537304, 'capacity_mw': 0.006, 'location': 'Orkney Islands - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
53193,55.01309460146736,-3.715635849807696,0.614,HIGH,5.878165639972622,OPTIMAL,DG9 ,"{'age_years': 14.119096509240247, 'capacity_mw': 0.0121, 'location': 'Dumfries and Galloway - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
53199,50.72627715359938,-3.50065702848014,0.614,HIGH,5.8261464750171115,OPTIMAL,EX14,"{'age_years': 14.171115674195756, 'capacity_mw': 0.02, 'location': 'East Devon - South West - England', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
53695,55.09933479021069,-3.6105077212378323,0.614,HIGH,5.861738535249829,OPTIMAL,DG9 ,"{'age_years': 14.13552361396304, 'capacity_mw': 0.0121, 'location': 'Dumfries and Galloway - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
53730,54.5235788272413,-3.5074647559787384,0.614,HIGH,5.823408624229979,OPTIMAL,KW14,"{'age_years': 14.173853524982889, 'capacity_mw': 0.005, 'location': 'Highland - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
53731,57.13839912003469,-2.0648125079723716,0.614,HIGH,5.8261464750171115,OPTIMAL,AB45,"{'age_years': 14.171115674195756, 'capacity_mw': 0.02, 'location': 'Aberdeenshire - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
53874,55.079610433256285,-3.6029352672474575,0.614,HIGH,5.878165639972622,OPTIMAL,DG8 ,"{'age_years': 14.119096509240247, 'capacity_mw': 0.0121, 'location': 'Dumfries and Galloway - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
53875,55.03843366733179,-3.6488971040116227,0.614,HIGH,5.878165639972622,OPTIMAL,DG8 ,"{'age_years': 14.119096509240247, 'capacity_mw': 0.0121, 'location': 'Dumfries and Galloway - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
54135,54.44304906438142,-3.452070166931568,0.614,HIGH,5.9575633127994525,OPTIMAL,HS2 ,"{'age_years': 14.039698836413416, 'capacity_mw': 0.015, 'location': 'Na h-Eileanan Siar - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
54373,58.99040670986094,-2.9933415124051983,0.614,HIGH,5.960301163586585,OPTIMAL,KW15,"{'age_years': 14.036960985626283, 'capacity_mw': 0.005, 'location': 'Orkney Islands - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
54763,55.08623837574428,-3.6261229766749907,0.614,HIGH,5.823408624229979,OPTIMAL,DG9 ,"{'age_years': 14.173853524982889, 'capacity_mw': 0.0121, 'location': 'Dumfries and Galloway - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
54764,55.06545959243169,-3.5102155436957636,0.614,HIGH,5.823408624229979,OPTIMAL,DG9 ,"{'age_years': 14.173853524982889, 'capacity_mw': 0.0121, 'location': 'Dumfries and Galloway - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
55112,55.829500396734886,-4.4961741872307766,0.614,HIGH,5.990417522245037,OPTIMAL,PA28,"{'age_years': 14.00684462696783, 'capacity_mw': 0.0121, 'location': 'Argyll and Bute - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
55117,59.190942817266965,-2.5803475161883163,0.614,HIGH,5.861738535249829,OPTIMAL,KW17,"{'age_years': 14.13552361396304, 'capacity_mw': 0.005, 'location': 'Orkney Islands - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
55197,55.555505309190515,-2.745648099433647,0.614,HIGH,5.765913757700205,OPTIMAL,TD14,"{'age_years': 14.231348391512663, 'capacity_mw': 0.0032, 'location': 'Scottish Borders - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
55455,56.383005659506445,-3.4362217573830143,0.614,HIGH,5.859000684462697,OPTIMAL,PH3 ,"{'age_years': 14.13826146475017, 'capacity_mw': 0.02, 'location': 'Perth and Kinross - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
55966,55.0353972592108,-3.5863616479422857,0.614,HIGH,5.779603011635865,OPTIMAL,DG9 ,"{'age_years': 14.217659137577002, 'capacity_mw': 0.006, 'location': 'Dumfries and Galloway - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
56970,57.13979107358591,-2.104705194201011,0.614,HIGH,5.815195071868583,OPTIMAL,AB51,"{'age_years': 14.182067077344286, 'capacity_mw': 0.02, 'location': 'Aberdeenshire - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
57020,56.436545661191275,-2.9089497692265778,0.614,HIGH,5.793292265571527,OPTIMAL,DD10,"{'age_years': 14.203969883641342, 'capacity_mw': 0.033, 'location': 'Angus - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
57250,53.766515074618525,-0.3359840648526197,0.614,HIGH,5.891854893908282,OPTIMAL,HU16,"{'age_years': 14.105407255304586, 'capacity_mw': 0.011, 'location': 'East Riding of Yorkshire - Yorkshire and The Humber - England', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
57283,54.95680052966598,-1.6154195569484104,0.614,HIGH,5.880903490759754,OPTIMAL,NE61,"{'age_years': 14.116358658453114, 'capacity_mw': 0.01, 'location': 'Northumberland - North East - England', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
57723,54.50817274470561,-3.53831200201697,0.614,HIGH,5.891854893908282,OPTIMAL,HG3 ,"{'age_years': 14.105407255304586, 'capacity_mw': 0.005, 'location': 'Harrogate - Yorkshire and The Humber - England', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
57848,55.97304698050108,-3.140659797423951,0.614,HIGH,5.839835728952772,OPTIMAL,EH39,"{'age_years': 14.157426420260096, 'capacity_mw': 0.015, 'location': 'East Lothian - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
57895,54.465853588374344,-3.5482716984443217,0.614,HIGH,5.804243668720055,OPTIMAL,HS2 ,"{'age_years': 14.193018480492814, 'capacity_mw': 0.02, 'location': 'Na h-Eileanan Siar - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
57944,55.54388131243136,-2.7711881826920965,0.614,HIGH,5.823408624229979,OPTIMAL,TD2 ,"{'age_years': 14.173853524982889, 'capacity_mw': 0.022, 'location': 'Scottish Borders - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
57957,55.6098233647184,-2.775901376384705,0.614,HIGH,5.839835728952772,OPTIMAL,TD1 ,"{'age_years': 14.157426420260096, 'capacity_mw': 0.015, 'location': 'Scottish Borders - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
